claimant_id,name,age,policy_id
CL47177,Kimberly Nguyen,34,P51765
CL80778,Anita Owens,38,P13342
CL93676,Samantha Morgan,49,P50741
CL17004,William Hart,76,P98318
CL73016,Stacey Weaver,28,P87200
CL91091,Karen Hudson,27,P10560
CL76202,Daniel Ramos,35,P12113
CL67797,Felicia Salazar,63,P88096
CL29752,Victoria Smith,80,P87358
CL02268,Rita Bailey,20,P64192
CL05137,Kelly Cox,32,P69124
CL26423,Tony Gordon,31,P14600
CL71685,Michael Salas,25,P91639
CL99654,Jesus Townsend,58,P39505
CL89117,Allison Griffith,34,P85684
CL60831,Joseph Barrett,18,P47719
CL86262,Brittney Johnson,71,P15473
CL04559,Joseph Ramirez,80,P47211
CL70947,Shaun Bell,29,P66406
CL74781,Jasmine Patterson,60,P92860
CL19984,Diane Rodriguez,36,P25304
CL24650,Chad Robbins,52,P31326
CL82721,Sara Moore,74,P72407
CL46503,Carolyn Allen,28,P13153
CL05289,Elizabeth Oconnor,65,P89791
CL99958,Lauren Torres,78,P93895
CL76725,Bryan Morris,38,P60135
CL68981,David Williams,37,P25734
CL84763,Vincent Fitzgerald,45,P56822
CL54080,William Gallagher,60,P23465
CL21690,Blake Barry,23,P35315
CL08091,Cathy Thornton,57,P78833
CL92083,Abigail Herman,22,P61068
CL19072,James Reeves,61,P55893
CL75944,Samantha Chase,45,P43127
CL42729,William Savage,19,P39467
CL15886,Dawn Nguyen,56,P49130
CL04396,Traci Long,30,P64578
CL78862,Mark Contreras,52,P73829
CL79777,Alan Lawson,79,P88884
CL91329,Juan May,66,P66428
CL49343,April Eaton,38,P40919
CL20235,John Miller,45,P90451
CL22512,John Rush,37,P55348
CL28426,Bradley Glenn,67,P44697
CL62992,Elizabeth Rocha,47,P65744
CL42589,Jennifer Beard,77,P56006
CL06438,Russell Maddox,78,P15345
CL05016,Peter Jackson,26,P16418
CL13783,Andrew Miller,58,P21753
CL59509,Michael Jackson,18,P92483
CL05908,Billy Vance,22,P25374
CL10065,Bridget Garcia,35,P30975
CL12939,Jennifer Kelly,60,P24575
CL10607,Timothy Johnson,47,P38751
CL28879,Sierra Young,64,P33550
CL41987,Casey Mitchell,32,P54782
CL96023,Aaron Monroe,73,P30516
CL32386,Anthony Smith,47,P12391
CL13810,Sheena Blackwell,64,P65281
CL32309,Douglas Porter,36,P12384
CL14944,Paul Schwartz,57,P65358
CL65607,Natalie Mckinney,36,P58936
CL86383,David Booker,26,P80670
CL17237,Samantha Shaffer,19,P44155
CL28597,Angela Cohen,43,P39937
CL93653,Thomas Sullivan,67,P27691
CL18985,Donald Bender,77,P59621
CL61646,Stacey Perez,54,P15009
CL11255,Jamie Rodriguez,61,P30730
CL40781,Stacey Harper,70,P53483
CL56763,Larry Patterson,77,P27916
CL68631,Patrick Armstrong,70,P51424
CL02951,Joshua Sweeney,21,P62748
CL85418,Aaron Larson,46,P32768
CL79802,Jennifer Johnston,42,P58932
CL11909,Kristina Wilson,79,P45803
CL72061,Crystal Browning,28,P67697
CL58149,Michael Petersen,40,P58179
CL79582,Diane Salinas,28,P78089
CL41405,Michael Perez,20,P84665
CL34620,Jessica Williams,40,P82341
CL95812,Johnny Martin,35,P70717
CL39712,Tammy Fowler,20,P88581
CL11604,Leslie Frazier,62,P46609
CL35338,James Johnson,71,P92194
CL95306,Robin Foster,18,P45435
CL28305,Ethan Bradley,26,P15867
CL36138,Jessica Kennedy,27,P90770
CL97171,Theresa Garcia,50,P29461
CL73369,Nathan Bradley,58,P60782
CL82159,Laura Huang,59,P91930
CL61642,Sylvia Conrad,22,P31162
CL65728,Brianna Morales,76,P18589
CL59807,Leah Ramos,65,P29418
CL62404,Jennifer Miller,22,P48568
CL18796,Joshua Porter,37,P95944
CL96417,Barbara Wagner MD,35,P33420
CL82728,Katelyn Taylor,46,P63183
CL42534,Jeanette Vazquez,20,P23144
CL30442,Brian Watts,18,P92766
CL65485,Richard Moore,73,P89620
CL49401,Jordan Nelson,36,P84656
CL28320,Sonia Johnson,46,P66802
CL99089,Melvin Nguyen,74,P99729
CL71145,Robert Holt,73,P91316
CL38262,Tim Williams,65,P37770
CL46070,James Carter,32,P40347
CL71893,Megan Bowers,73,P67795
CL17334,Christina Green,36,P19395
CL05655,Eric Sanders,41,P74830
CL80918,Jacob Avila,43,P57285
CL90550,Erica Stanton,31,P98466
CL39383,Jesse Edwards,46,P92586
CL42526,David Medina,52,P76810
CL96055,James Alexander,78,P12950
CL89069,Anna Thomas,67,P62600
CL04707,Anthony Wilcox,51,P27807
CL68119,Mr. Alexander Paul,52,P85416
CL79753,Deborah Walker,74,P26905
CL72898,Rita Bailey,26,P25377
CL21488,Mark Wright,72,P12316
CL91395,Michael Williams,74,P41559
CL73514,Evelyn Wilson,32,P97854
CL19779,Tonya Cooper,77,P23414
CL35938,Jacob Horn,30,P16584
CL85010,Anthony Underwood,50,P19644
CL09747,Samuel Johnson,38,P21772
CL21239,David Johnson,45,P31288
CL49812,Jennifer Matthews,52,P65474
CL97588,Ray Miranda,35,P15258
CL25174,Kristen Taylor,36,P97811
CL11587,Elizabeth Lewis,23,P50842
CL65322,Jackson Richards,76,P24038
CL16166,John Rogers,60,P37933
CL62691,John Randall,50,P42854
CL71022,Kathleen Tran,49,P62306
CL56860,Ian Sanchez,65,P31143
CL83754,Corey Richardson,43,P42430
CL28693,Matthew Porter,64,P84571
CL28524,Mary Cordova,42,P36581
CL77500,Stephanie Thompson,49,P71459
CL60306,James Williams,69,P33561
CL39030,James Thomas,44,P98901
CL32380,Catherine Best,29,P63782
CL52076,Gabriela Salazar,72,P50501
CL62557,Christopher Lambert,49,P35425
CL13033,Brenda Cook,33,P22584
CL18835,Daniel Brown,22,P18847
CL99482,Samantha Collier,21,P48655
CL85421,Hannah Harris,56,P63271
CL87388,Greg Rogers,42,P35638
CL16765,Gwendolyn Boyd,74,P87115
CL72897,Ronald Roberts,61,P81066
CL17653,Shelby Townsend,19,P51256
CL70309,Monica Clark,78,P40215
CL18611,Abigail Maxwell DDS,28,P65135
CL70773,Robert Allen,31,P32161
CL08562,Emily Wilson,22,P50135
CL39227,Marcus Gray,19,P41428
CL89790,Stephanie Hernandez,46,P87278
CL71356,Kevin Hicks,41,P50944
CL71714,Richard Miller,21,P59967
CL62310,Michelle Gaines,27,P92590
CL01870,Sara Skinner,59,P60569
CL85984,Gregory Pacheco,79,P54709
CL83162,Sara Downs,63,P42534
CL73574,Penny Brewer,59,P23490
CL91794,Jason Waller,50,P60444
CL31721,Zachary Martinez,50,P16842
CL10432,Michael Obrien,40,P84609
CL66363,Andrew Espinoza,38,P48820
CL40141,David Blair,40,P56247
CL57239,Pamela Moore,73,P73127
CL54884,Mark Hartman,18,P75507
CL44914,Stephanie Long,51,P49857
CL22290,Devin Austin,22,P45579
CL42166,Tammy Meyers,19,P34657
CL25106,Jennifer Knight,70,P93800
CL38928,Donald Mathis,35,P35114
CL37199,Carrie Gonzalez,41,P80378
CL41130,Ryan Tran,65,P22153
CL74682,Norma Santos,50,P98391
CL50868,Laura Warren,44,P55679
CL10886,Richard Brown,36,P80737
CL26473,Brandi Daniels,21,P15691
CL10828,Tanya Bradshaw,24,P16549
CL30807,Joshua Patterson,55,P44207
CL70083,Shari Clark,23,P97032
CL79075,Eric Huynh,76,P67215
CL06080,Emily Lopez,18,P33037
CL92540,Kimberly Miller,33,P49451
CL45452,Cindy Hernandez,28,P51890
CL83651,Rebecca Sloan,18,P10266
CL96345,Nicholas Holmes,70,P22409
CL01336,Jennifer Miller,57,P29143
CL29764,Lawrence Reynolds,23,P57861
CL55242,Tristan Campbell,66,P96006
CL65952,Joshua Ortega,68,P81801
CL06214,Tracy Lang,32,P26025
CL39324,Marcus Klein,43,P75106
CL32658,Brittany Garcia,19,P53253
CL24285,Kendra Hickman,55,P27586
CL54078,Donna Blake,31,P79611
CL96451,Robert Williams,57,P35535
CL89907,Anthony Johnson,20,P89004
CL87012,Mr. Robert Holmes,64,P82104
CL30268,Mary Johnson,44,P68132
CL25920,Jasmine Cox,79,P97221
CL34474,Adam Pineda,37,P44954
CL40407,Eric Garcia,67,P56450
CL48225,Casey Mosley,43,P67629
CL08684,Melissa Hinton,63,P50514
CL53624,Kimberly Weiss,47,P96122
CL37471,Alison Morales,37,P25683
CL23122,Robert Ferguson,76,P40096
CL69282,Charlotte Ware,28,P29751
CL75521,Heather Martinez,60,P63812
CL69116,Terry Rodriguez,58,P81154
CL24566,Brian Oneal,26,P47297
CL41905,Ronald Sawyer,36,P58786
CL18718,Dakota Peterson,20,P98559
CL28790,Judy Dougherty,51,P18791
CL09477,Lawrence Jones,32,P60772
CL33076,Joseph Glover,56,P90474
CL52879,Maria Dudley,57,P99843
CL08850,John Roman,56,P24083
CL68364,Jeffery Nash,38,P13322
CL46372,Brent Aguirre,18,P17033
CL08918,Lindsay Rosales,25,P20450
CL98367,Daniel Martin,78,P21842
CL48569,Madison Rollins,51,P69629
CL43546,Jordan Bird,29,P86410
CL35162,Karen Hernandez,61,P35121
CL65239,Stephen White,44,P15165
CL15269,Kathryn Chavez,35,P84337
CL08755,Yvonne Brown,63,P45230
CL17876,Debbie Schultz,36,P66147
CL39405,Matthew Williams,42,P53461
CL89489,Caitlin Fry,55,P80807
CL76073,Larry Washington,33,P74256
CL63088,Kelly Obrien,41,P57428
CL62760,Sandra Sellers,45,P65236
CL79374,Diana Cook,46,P82070
CL51747,Crystal Butler,39,P89527
CL65497,Brittney Lee,52,P20551
CL11205,Jessica Foster,75,P58888
CL31821,Maria Parker,79,P91284
CL79003,Jennifer Schneider,65,P51255
CL17925,Sandra Jones,19,P81798
CL85054,Lisa Wade,66,P51882
CL02614,Karen Mora,35,P53760
CL58762,Bryan Frederick,63,P79172
CL62224,Bradley Rose,70,P21647
CL78307,Bryan Robinson,29,P44325
CL88747,Kathleen Lawson,68,P31297
CL50007,Rebecca Young,44,P57697
CL06881,Angela Hogan,24,P47543
CL57791,Bruce Johnson,40,P23606
CL31982,Allison Nguyen,52,P91556
CL50669,Elizabeth Walsh,63,P63150
CL55378,Mr. Matthew Robinson DVM,74,P92176
CL67437,Jesus Wilcox,55,P31078
CL35874,Ashlee Dickerson,54,P61885
CL47808,Tammy Cervantes,45,P69207
CL25823,Laura White,50,P57454
CL21431,Dean Clark,26,P88003
CL94842,Nicole Rodriguez,46,P36978
CL49718,Renee Mccarty,66,P31389
CL20986,Emily Maynard,23,P11758
CL58921,Mark Murphy,79,P39060
CL96900,Debra Robinson,66,P19955
CL25670,Brooke Chambers,51,P38330
CL43072,Mary Hernandez,74,P57099
CL07829,Madison Hall,62,P35934
CL68381,Kimberly Parks,34,P43195
CL97826,Mrs. Chelsea Wong,37,P16286
CL96673,Lindsey Peterson,76,P69100
CL67802,Kaylee Moore,20,P40218
CL01481,Nathan Young,73,P86352
CL21625,Jennifer Reed,34,P23507
CL45728,Kristen Esparza,52,P32557
CL47602,Tiffany Jackson MD,71,P42121
CL78196,Peter Ruiz,39,P70435
CL53893,Michael Gonzalez,36,P46978
CL88360,Shawn Johnson,52,P81986
CL50704,Daryl Blankenship,48,P11367
CL74259,Cindy Nichols,29,P43243
CL52109,Emily Ramirez,24,P16967
CL81254,Marissa Garcia,75,P30753
CL62070,Michael Pierce,54,P13607
CL03760,Nicholas Wang,60,P74810
CL35062,Keith Carter,32,P49603
CL93236,Johnathan Rodriguez,55,P63883
CL89005,Nicholas Huber,65,P21645
CL03276,Tina Sullivan DVM,43,P82906
CL91554,Maurice Gould,46,P47748
CL18559,Thomas Williams,39,P11102
CL50738,Dana Ramirez,54,P34198
CL25959,Anna Smith,33,P34564
CL31160,Angela Carson,30,P13029
CL57459,Christine Clark,48,P19355
CL49025,Jessica Cook,29,P53302
CL91736,Cheryl Chen,51,P21024
CL88319,Danny Lawrence,52,P84853
CL84490,Russell Roman,80,P64698
CL94548,Peter Graham,46,P14145
CL49644,Veronica Summers,79,P64388
CL92667,Bethany Mcneil,25,P82077
CL25912,Julia Valdez,40,P35962
CL18739,Nichole Horton,47,P44029
CL03165,Brittany Schroeder,59,P28963
CL35289,Christopher Barron,47,P94784
CL29254,Jonathan Robinson,65,P38354
CL80855,Howard Durham,19,P98267
CL60806,Frederick Cohen,70,P72490
CL12887,Chelsea Mahoney,52,P91149
CL46933,Michael Hernandez,48,P37606
CL25623,James Watson,37,P66035
CL14106,Jessica Lee,32,P92669
CL07539,Lindsay Fernandez,53,P53354
CL64984,Michael Cox,34,P31486
CL73245,Cynthia Elliott,55,P43331
CL49391,Collin Watkins,68,P35352
CL30129,Michelle Kirk,58,P25178
CL18292,Mark Lane,28,P10407
CL85538,Nathaniel Cameron,74,P99070
CL66618,Michael White,66,P53662
CL18220,Paul Reid,52,P16200
CL95803,Sheila Patterson,52,P42129
CL22126,Mark House,69,P25979
CL12164,Edwin Robinson,69,P84055
CL38980,Nicole Miller,79,P16350
CL86576,Anthony Berg,44,P53810
CL57116,Jason Smith,45,P18687
CL82793,Roberta Kennedy,35,P81341
CL05489,Zachary Perez,37,P35735
CL94207,Christian Aguilar,78,P70342
CL25417,Elizabeth Miller,34,P21948
CL07451,Elizabeth Ryan,31,P90427
CL58727,Wendy Whitaker DVM,42,P15671
CL27338,Drew Patton,20,P24592
CL60666,Christopher Woodward,47,P13216
CL40417,Erik Campbell,21,P32180
CL27730,Juan Pena,29,P45183
CL18590,Spencer Li,43,P70794
CL10674,Richard Christensen,30,P96388
CL10302,Kristopher Chavez,33,P82670
CL05814,Louis Kane,71,P12357
CL73427,Raymond Ward,42,P21863
CL13028,Teresa Pugh,67,P98394
CL75035,Theresa Reynolds,34,P40569
CL89842,Natalie Jones,73,P79464
CL91838,Ricky Jordan,42,P50085
CL18246,Erin Johnston,72,P30460
CL82182,Carrie Kennedy,48,P67476
CL91901,Alicia Johnson,57,P11827
CL13903,Diana Johnson,59,P34702
CL99325,Patrick Rosales,75,P52470
CL92633,Erica Thomas,31,P99255
CL71291,Jeffrey Hall,35,P67915
CL13804,Lance Sweeney,31,P79509
CL02087,Hannah Burns,49,P64540
CL12854,Kimberly Garcia,22,P48861
CL31846,Michael Trujillo,43,P76021
CL94243,Heather Maynard,42,P57466
CL21266,Joshua Gonzales,46,P26806
CL63462,Neil Fields,70,P80753
CL20590,Richard Fritz,74,P76890
CL36735,Tyler Ortiz,39,P13260
CL61795,Carlos Bright,51,P14342
CL90654,Daniel Grant,56,P37155
CL12570,Jennifer Martin,20,P13728
CL18810,Steven Lopez,62,P89292
CL86045,Raymond Fischer,50,P22546
CL47182,Emma Moore,49,P85119
CL70417,Amanda Moore,66,P13767
CL35691,Lisa Sullivan,57,P86300
CL13029,Joe Shelton,51,P20398
CL53530,Francisco Burch,63,P89199
CL33301,Lisa Mitchell,36,P34801
CL31586,Alexander Church,61,P59538
CL72673,Jenna Griffin,65,P78516
CL40430,Richard Salinas,79,P20049
CL27936,Anita Robbins,19,P89170
CL13007,Alexis Jones,66,P54119
CL03718,Andrew Strong,42,P31463
CL55006,Nicole Wilson,51,P81283
CL04684,Danny Miller,37,P37148
CL27999,Dustin Snyder,18,P27168
CL41460,Amanda Shepherd,54,P38661
CL49099,Kristine Chung,77,P23337
CL98110,Joshua Bates,21,P12733
CL48898,Billy Anderson,23,P86137
CL05312,Jeremy Brown,76,P76491
CL25184,Zachary Stein,47,P62164
CL06180,Andrew Moore,77,P36711
CL74719,Chad Jennings,72,P53295
CL89955,Corey Rivera,66,P60660
CL72535,Hannah Wheeler,35,P31358
CL61756,Troy Rocha,27,P55816
CL15375,Joseph Torres,46,P40117
CL81319,Michael Sanchez,25,P67096
CL06951,Richard Scott,29,P80376
CL65652,Stephen Jones,28,P96475
CL37485,Brandon Robertson,79,P56458
CL13343,Brenda Davis,74,P99416
CL88882,Shari Cordova,52,P73808
CL18065,Stephanie Peterson,38,P39612
CL72624,Ronald Pham,57,P22709
CL32354,Chelsey Warren,50,P50648
CL59181,Michael Castillo,44,P98477
CL63285,Joseph Hammond,59,P53143
CL35303,Rebecca Bautista,57,P13624
CL92555,Tom Kennedy,33,P97703
CL32528,Chad Walls,78,P77788
CL98135,Nicole Daniels,25,P42346
CL09305,Joseph Mcguire,41,P32518
CL74266,Linda Vasquez,69,P16205
CL50311,Courtney Kelly,46,P55269
CL83488,Daniel Shelton,32,P83962
CL04284,Amanda Smith,20,P21104
CL56173,Adam Christian,35,P57975
CL72649,Ann Kim,48,P55226
CL19042,Richard Mason,57,P26885
CL92873,Louis Roberson,32,P23682
CL59445,Lance Roberts,20,P84342
CL95184,Jonathan Stewart,47,P54068
CL26651,Kara Woods,23,P60844
CL16641,Jennifer Gray,25,P60972
CL13094,Diana Martin,49,P63302
CL95912,Anthony Torres,41,P62935
CL69453,Wayne Collins,25,P61210
CL92221,Isaac Shields,30,P47350
CL61425,Nicole Grant,78,P44784
CL25936,Cathy Phillips,29,P74148
CL49198,Carrie Butler,51,P67716
CL43542,Steven Rivera,24,P35709
CL39755,Donald Jimenez,29,P96108
CL97566,Mackenzie Graham,64,P58638
CL75098,Jeremy Becker,53,P42501
CL85025,John Moore,23,P49300
CL17440,James Carter,46,P44897
CL35905,Cassandra Hobbs,20,P45222
CL24315,Edward Cole,76,P53361
CL27177,Scott Robinson,24,P73332
CL19216,Tyler Luna,56,P34419
CL30694,Laura Harrison,51,P34635
CL14607,Robert King,20,P81428
CL25182,Crystal Mcgee,34,P82345
CL91777,Mark Willis,78,P79056
CL60119,Donald Wilson,50,P87008
CL84188,Julie Steele,25,P11111
CL13378,Shawn Steele,74,P59938
CL23343,Lauren Anthony,56,P36206
CL17247,Rachel White,68,P16318
CL32736,Jill Gilbert,72,P20711
CL10735,Amy Andrews,27,P78355
CL58418,Christopher Johnson,47,P56303
CL41252,Robert Fox,38,P19996
CL23231,Megan Bryant,34,P26416
CL67156,David Brown,19,P73401
CL56465,Charles Miller,56,P10965
CL41589,Nicole Cooper,38,P73197
CL16244,Robert Hunt,25,P68013
CL04033,Jacqueline Ewing,30,P75217
CL84598,Natalie Arnold,63,P57138
CL52410,Sarah Page,57,P11622
CL06926,Timothy Fuller,43,P10600
CL14041,Courtney Hardy,31,P30303
CL29174,William Ryan,57,P41100
CL17291,Rachel Richard,55,P61279
CL44726,Ronald Glass,55,P81857
CL11486,Emily Jones,47,P42705
CL21081,Randy Brown,18,P94090
CL03327,Hannah Johnson,70,P38783
CL63774,Edward Smith,51,P14960
CL69385,Brian Duffy,49,P51760
CL18285,Dawn Carr,49,P12792
CL28809,Renee Horn,34,P22111
CL88355,Caroline Case,35,P54781
CL37692,Megan Williams,48,P71305
CL75667,Jay Rivera,59,P66873
CL24048,Derek Bell,43,P57719
CL52305,Neil Singh,67,P28713
CL36967,Hunter Jones,24,P23419
CL80132,Anna Thompson,24,P18078
CL50797,Cindy Jimenez,52,P10958
CL39344,Eric Washington,35,P19583
CL94442,Samuel Harris,27,P34648
CL35650,Emily Clark,49,P82502
CL67030,Ricardo Gibson,77,P76967
CL77351,Brooke Chambers,60,P28689
CL68855,Jacqueline Wilson,28,P56512
CL90792,Cynthia Richardson,26,P49908
CL06265,Joseph Rodriguez,79,P71461
CL57005,Katie Brooks,65,P88478
CL94490,Victoria Taylor,36,P94387
CL20988,Chad Jones,77,P18144
CL67496,Jessica Yang,70,P28819
CL66002,Zachary Castillo,71,P74126
CL19665,Paul George,34,P78584
CL51858,Kelsey Harper,80,P46020
CL65283,Christopher Rodgers,62,P36875
CL72358,Kevin Wolf,77,P16779
CL10450,Dennis Sanders,60,P32020
CL46686,Renee Cisneros,32,P63931
CL12918,Matthew Robinson,70,P78526
CL02391,Robert Cooke,21,P37453
CL54412,Gary Johnson,38,P19827
CL19474,Tiffany Howard,46,P76855
CL06956,Joshua Allen,80,P59192
CL17744,Derek Willis,80,P85352
CL52228,Tiffany Gonzales,31,P51706
CL42115,Karla Miller,69,P60489
CL62982,James Dean,29,P16385
CL10624,Susan Chen,41,P49004
CL65693,Robert Jenkins,32,P52236
CL96331,Jennifer Potter,38,P11784
CL90351,Andrew Boyd,43,P42888
CL76354,Tonya Alvarez,19,P96370
CL42630,Michael Hill,54,P24931
CL83855,Karen Brown,68,P77684
CL73301,Heidi Bryant,76,P85842
CL25902,Patrick Shaw,75,P61588
CL49869,Shawn Brown,25,P73519
CL95509,Donna Mcmahon,56,P95483
CL15350,David Payne,31,P77548
CL42055,Mrs. Amanda Green,72,P74649
CL53119,Monique Vega,69,P26046
CL74340,Kevin Taylor,25,P14824
CL93706,Reginald Burns,75,P96284
CL43262,Ronald Hernandez,67,P77219
CL21518,Gabrielle Woods,40,P72804
CL76052,Sean Ware,49,P47236
CL48080,Travis Mills,72,P57447
CL82848,Tina Costa,64,P76276
CL43744,Bryan Davis,39,P34394
CL84056,Anthony Rose,41,P30529
CL02457,Monique Gomez,80,P57266
CL24212,Cassandra Waters,72,P33435
CL18569,Christopher Figueroa,65,P30809
CL41096,Joy George,25,P69914
CL95677,William Rosales,22,P11101
CL76822,Kyle Salazar,26,P96524
CL68376,Stephanie Cohen,47,P61223
CL47977,Corey Mays,41,P93643
CL68820,William Cunningham,75,P61914
CL02154,Anthony Gonzalez,32,P45885
CL16430,Donald Clark,42,P26540
CL29725,Amanda Hunt,39,P21677
CL35929,Jessica Giles,34,P98728
CL75286,Emily Santana,20,P96631
CL08709,Jessica Moreno,70,P54529
CL80262,Tracy Spencer DVM,53,P42268
CL59575,Charles Decker,38,P68444
CL31651,Renee Singh,18,P86443
CL13075,Daniel Gilbert,49,P19277
CL18941,Jeffrey Lewis,53,P59831
CL25801,Mark Kemp,79,P24647
CL62438,David Day,42,P62688
CL74212,Amanda Carson,36,P40016
CL22356,Holly Mccormick,47,P55386
CL60984,Melanie Hall,78,P49991
CL04624,Jill Flores,74,P73393
CL24488,William Shaw,61,P28636
CL57700,Michelle Cruz,71,P21521
CL05548,Regina Jackson,49,P63963
CL46316,Vincent Horton,41,P81557
CL47548,Nicole Harrison,78,P54380
CL57172,James Prince,25,P34994
CL69898,David Jones,29,P93040
CL51406,Jonathan Clay,74,P51749
CL96089,Maria Jensen,59,P39554
CL22723,Mr. Joseph Johnson,47,P93001
CL22313,Garrett Bauer,60,P82834
CL64547,Sonya Patton,71,P71478
CL92875,Ryan Wood,52,P57549
CL72881,Tami Johnson,20,P32121
CL10776,Kenneth Novak,32,P49787
CL12500,Stacy Lee,34,P39917
CL53801,Christopher Tucker,69,P14762
CL19175,Christopher Bradley,27,P92890
CL98847,Christina Robinson,38,P17123
CL74156,Rebecca Johnson,29,P63022
CL05666,Justin Kelly,62,P97970
CL45759,Garrett Wilcox,63,P86589
CL81233,Christy Wells,58,P23589
CL80130,Marcus Oliver,62,P91635
CL96078,Michael Banks,53,P22940
CL31438,Anthony Vargas,35,P99339
CL40858,Amy Conway,69,P77672
CL49539,Spencer Hall,58,P18008
CL30786,Jason Fowler Jr.,79,P51459
CL75224,James Ballard,51,P46694
CL57352,Bryan Mckenzie,55,P81592
CL82932,David Schmidt,48,P48997
CL82694,Elizabeth Pineda,38,P88438
CL22222,Jay Mills,30,P36020
CL61857,Elizabeth Baldwin DDS,32,P62104
CL91868,John Mann,64,P93528
CL72468,Marissa Goodwin,33,P68068
CL66675,Rebecca Koch,56,P76304
CL45488,William Hester,28,P68537
CL23590,Steven Erickson,46,P14468
CL59934,Andrew Mason,21,P25071
CL49883,Angela Rivera,74,P60689
CL23477,Kendra Cowan,72,P53902
CL06989,Desiree Ferguson,78,P57279
CL43735,Nathan Green,46,P24461
CL65181,Michelle Donaldson,32,P32082
CL61210,Brittany Noble,23,P18093
CL97792,Mary Smith,72,P63958
CL15033,Michael Valdez,34,P42489
CL35735,Bryan Rose,70,P32772
CL38470,Bruce Burch,80,P21145
CL32733,Andre Cardenas,29,P26409
CL05766,Melinda Day,53,P78888
CL01686,Nichole Martinez,76,P44747
CL75914,Michael Hicks,32,P27853
CL83178,Rebecca Woods,73,P87561
CL17283,Karen Gray,20,P70753
CL89723,Sherri Cox,68,P61136
CL14333,Melissa Williams,38,P91796
CL47242,Brent Hernandez,72,P32707
CL41696,Patricia Perez,52,P60101
CL97467,Carrie Conley,72,P95848
CL99459,Cynthia Rose,41,P80361
CL89704,Charles Beltran,20,P21257
CL63883,Angela Knight,25,P63677
CL19848,Daniel Cruz,24,P44918
CL16188,Maria Farmer,77,P21544
CL92416,Laura Sandoval,71,P18038
CL26849,Jonathon Guerrero,61,P56334
CL50423,William Smith,35,P98523
CL40195,Robert Robinson,20,P23341
CL20909,Daniel Stein,29,P67075
CL46816,Lance Johnston,21,P61553
CL79898,Tyler Hernandez,72,P32952
CL72240,Paula Flores,80,P97302
CL80122,Mr. Robert Dunlap,26,P68793
CL21776,Kristin Barnes,21,P36418
CL73386,Nancy Ramirez,22,P19183
CL65211,David Chan,33,P66223
CL09179,Christina Shepherd,72,P71465
CL99319,Julie Klein,21,P32867
CL70458,Denise Pena,64,P83174
CL17875,Emma Murray,52,P65999
CL15177,Jeffrey Wallace,57,P15579
CL78595,Shirley Rivers,31,P99802
CL66774,Alan Simmons,65,P41147
CL59443,Michael Lindsey,65,P18526
CL83474,David Collier,34,P84268
CL54675,Ronald Rogers,21,P13396
CL65041,Nichole Lucero,26,P89325
CL98595,Anthony Valentine,39,P13420
CL25432,Jasmine Gomez,57,P55742
CL19370,Thomas Johnson,63,P41487
CL76128,Jamie Blake,66,P87482
CL46757,Mary Kramer,75,P35930
CL24738,Nicholas Adams,40,P76753
CL69467,Carrie Larsen,24,P36809
CL01506,Meghan Mcclure MD,63,P18176
CL04275,Ethan Smith,23,P43636
CL26424,Jonathan Anderson,65,P58052
CL43718,Margaret Williams,63,P35141
CL66006,John Swanson,21,P65649
CL63726,Joyce Gonzalez,74,P79391
CL84988,Mary Bates,57,P41805
CL79000,Taylor Simmons,72,P13804
CL84393,Yesenia Hunt,68,P42376
CL56147,William Gomez,53,P16781
CL72007,Christine Dixon,55,P74515
CL71573,Michael Sanders,55,P40613
CL68740,Keith Crane,49,P54082
